-20.153347,-17.709816,12.802837,-5.8744793,7.2565784,2.7694478,7.381427,-2.1566248,-0.5807033,-5.574183,-1.9765404,-1.4131379,0.53835714,3.5899327,1.4749597,-6.655508,-1.5604415,-0.00010677649,-5.0871663,3.1214898,8.697678,-3.1816201,1.6831055,-3.6776605,5.617868,-1.539509,-1.980418,4.1824737,-3.7366564,-1.8636166,-3.8621716,-1.2184224,-1.294359,-1.9461174,1.8177221,-1.4125017,-1.6234487,-0.03175723,-0.815924,-2.937847,1.247588,-0.94493663,-0.20936334,-1.4102718,1.3135386,-2.0772827,1.0274335,-0.27428836,-1.7163868,-2.2472806,-0.3888287,-0.73424506,0.52626735,0.16388324,0.2809688,-0.34129757,0.1100614,0.54633164,0.53276694,1.0341812,-0.16920762,-1.4145563,2.0190296,-0.64561033,1.4157923,1.0681176,0.5066439,0.041544612,-0.043444876,-0.7476111,1.0620595,0.10832644,-0.73546565,0.5493216,-0.65587723,-1.3692539,-1.3830662,-0.82534236,-0.22360006,3.2467083e-06,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
-26.053991,-14.638775,6.2109375,2.308173,3.1843746,5.401433,-7.182274,-5.0809026,0.1519855,8.07891,4.355757,-1.884586,3.6389756,-4.7996807,2.9474077,0.42148817,0.26888835,-3.179462,-2.4073672,-1.0049568,0.4099421,1.9658674,-0.32045498,2.5948832,2.4165807,4.9702806,0.060391504,-2.503257,-2.38239,2.4836342,-4.7223845,-0.03266215,0.86384815,2.5553842,-2.077465,0.87768435,0.26167572,0.55944985,0.929043,-2.080742,0.363501,-1.0643777,-1.3655363,-0.7540695,-0.4453612,-0.47396314,2.0945687,2.6183822,-0.6789655,-0.26569602,2.6030607,0.95106834,1.2380701,-0.67890996,-0.77307445,1.1067561,0.43282515,-1.7290285,1.9206297,1.0868212,3.1299107,0.43244353,-1.3827972,-2.3498871,-0.05686127,-1.3614074,-0.35494298,-0.24166872,-0.20155966,0.5003339,-0.70612913,1.1179513,0.08351953,-0.9994831,0.60006183,0.07531759,1.3296099,-0.57687616,-0.9905751,3.2467028e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.268194,-10.934988,-1.845138,-5.929442,-8.723657,4.4607577,5.551157,2.1997616,-3.9136841,-3.1733446,3.3011675,-4.552681,2.2411573,0.046684284,-0.32745162,6.281771,3.1765835,1.3942661,-0.34783477,-3.08619,-4.71492,0.34988746,0.10735519,-0.6832342,3.6664486,-2.876677,0.34282997,-1.6966873,1.309794,-1.6568893,-4.314407,2.3550665,-3.45673,-1.9165477,1.8557622,-0.16740239,-3.2435296,-0.9465389,0.23493451,1.4256402,-2.0933213,0.5576019,-0.582364,-0.4776974,-2.0132484,1.0024649,-0.23481442,0.8150388,-2.2780488,-0.69838595,-0.2167217,-1.6179545,-1.411461,-0.40791437,-0.6726778,-1.2519346,-0.18362008,1.4548063,0.93450665,-1.920554,0.51956844,-2.0018027,-0.6930987,-0.895458,-1.9296179,0.14744087,2.0169451,-0.44021365,-0.7231941,1.8957772,-0.53011936,1.1582441,-0.8453778,-1.0240567,0.36065334,1.9003284,-1.6267681,-0.015839735,-0.15466619,3.2467126e-06,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
0.95263094,10.458572,0.6087408,-3.5216923,0.8219891,7.0405807,0.8395584,-2.1919775,-8.564448,0.81911385,5.01444,-11.785293,-15.124361,-1.2802166,4.5382257,3.8404722,-4.5792465,-4.3134623,7.518738,1.795734,-0.3936993,-4.504054,-5.7548556,-5.320739,-2.339484,-1.5663184,2.9843957,-1.8106465,-4.828605,0.62759537,-1.881335,-1.0427309,-0.5746599,1.5971565,-1.669548,0.81480587,-0.3707227,0.7760677,-1.5346223,1.1598812,2.5889652,1.3687649,-2.1953144,3.3291082,1.7090868,-1.0920297,0.8926606,1.1127629,2.095923,-1.2130489,-1.6845884,-0.26857513,0.8118976,0.8519808,0.2535213,-0.049545605,0.21834475,0.524377,0.86152005,0.74843967,-1.0307398,1.3902079,-0.46534917,-0.7606538,-0.3038392,0.8343772,0.6394384,-0.43330473,1.1331307,-0.5483709,-0.515785,-0.08534454,-1.3165962,-0.42955035,0.59993446,0.3891782,-0.44952774,-0.3378588,0.4454385,3.246705e-06,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
14.116822,-6.1863155,5.573687,-2.9449024,-12.349968,-2.7899227,3.3525553,2.688052,-0.76210004,-3.240967,-0.19762543,-1.113071,3.0704982,-0.63872504,-1.5610646,1.8752556,-3.5582511,4.890968,4.8402643,0.77712595,0.9349509,0.45902124,-0.6666621,-1.4928336,-2.940648,0.8467501,2.675861,2.0091474,-0.011526746,1.7821385,-3.078689,-2.4562032,1.9241222,-2.0119803,1.3196625,0.064147815,-0.9053653,0.9200683,-1.8449736,1.8437517,1.4142503,0.971565,2.1309433,-2.406184,-0.12263241,0.6163779,-0.12240749,3.7483222,-1.5917943,-0.616474,0.8522778,0.25987223,-1.5863056,-0.16848901,-2.6848416,-1.1650381,2.135905,-1.770131,-0.6479121,1.147313,-0.28898415,0.80478793,-0.057111423,-0.9798806,-0.35151732,-1.8639933,1.2671933,-0.24157855,0.27775854,0.11843896,0.85830885,-0.15991876,-0.511649,2.8938398,-0.9195206,-0.39392963,1.3462281,0.69564325,1.3733361,3.246694e-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
9.269238,-10.067573,-6.1319895,8.489807,-8.671875,-3.232871,1.6955507,5.105228,-2.2252607,2.9174428,-0.574068,3.1846848,3.1288338,2.1689324,-5.6190896,-0.88386273,-1.3264791,-0.3783684,4.9191446,-0.57122266,2.8975418,2.1248817,-1.5323446,3.1301756,1.3771601,-1.2708402,-4.0730677,1.2614261,-2.5391598,-2.3526633,3.4699266,3.2911932,-1.1214879,2.4089544,-0.67764896,-0.24260782,0.0098561,-1.3881922,-0.9229474,-0.13646461,0.5224239,0.5318668,-1.0189313,0.04007979,-1.1042062,-1.5307622,-0.62877727,0.14225361,0.72216403,-0.71304905,-1.7058649,3.4083176,1.0256001,2.2808614,1.1812662,0.37168345,0.32542938,-0.37779927,1.4521766,-1.8301948,-0.5182258,0.5965072,-0.18743923,-1.4254872,0.27827835,1.1616108,2.2069528,1.5704561,0.3995632,1.9535067,-1.1192397,0.6207446,0.01737646,-0.16000798,-2.3155212,-1.168742,1.1079786,-1.1149256,0.3840162,3.2467015e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
-20.67793,-9.055732,-9.254325,-1.0881915,3.4435794,-10.417417,1.3357431,2.4613695,3.7868838,7.7053795,-1.8366704,-10.83368,-2.202317,-3.1392586,-3.995048,-4.8451424,-0.0033157591,-4.9538207,1.9487442,-0.5516812,0.20619139,4.6212144,-5.003126,1.1456004,-3.877698,-1.2217997,2.5374877,2.431805,5.660962,-1.6177094,1.1020472,-2.7430758,-4.7620254,-0.030135494,-2.7195241,1.0042562,-2.3508358,2.6467502,-1.7308968,-1.0639814,1.7297348,-2.031488,0.046835255,-3.109851,-3.7941794,-2.4626734,-2.9130921,0.6648924,0.3447719,-1.6393629,1.2325896,-0.66477454,-1.8590547,1.0534296,0.80766433,1.0393323,0.6833628,1.1255133,0.01913738,0.08248247,0.024454284,0.013878239,0.58346254,0.42176926,0.39412543,0.46908176,-0.5465035,-1.2665951,-0.044721395,-0.8225266,-0.2926708,-0.2677678,0.26793012,-0.3352574,-0.75819945,0.9131022,0.123613045,0.46107316,-0.32950827,3.2467076e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0352081,-6.850838,-4.424224,3.8773813,-12.5445,13.042579,0.2049377,-2.334309,2.9576893,9.819369,-10.342986,-4.4533725,6.1324816,-1.9154502,-0.45040485,-3.0100825,1.8066144,3.654262,3.1754143,3.3777778,-1.7456701,-1.7886761,-3.4860387,-5.9181767,-5.0038214,-0.43686384,1.8664036,-0.013117199,-2.6500099,1.1948313,0.37389117,2.18498,1.0225271,-2.9419262,4.5059624,1.0981122,0.99229133,0.37924296,1.4239023,-0.8953084,-0.51076114,0.6135324,-0.70514363,0.9430545,-0.22759221,0.015472469,-1.0722412,0.635256,2.583491,2.1509163,0.78017527,0.6303057,1.2323602,-0.4079471,0.114931256,-1.4999493,0.10299818,0.061981503,-0.12543301,-1.1778545,1.0695833,-1.294657,3.0679533,-1.0849932,-0.3225269,0.5438614,-0.2927699,-0.6640802,-0.30783802,-0.53404564,-0.21678391,0.042257555,0.46192873,-1.0172578,-0.2998402,-1.0018657,0.1738379,1.734572,-1.3212574,3.2467094e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
19.275673,-4.0478163,8.4355545,2.9316628,-6.4407926,0.9928032,4.9493217,1.2533062,-4.307036,3.588037,3.7351565,4.4653506,-0.26881278,-3.4972491,-2.8681893,2.578474,0.15846255,6.9484153,-0.5446286,0.4234125,-2.8816466,-1.7894474,2.0253325,0.1690764,-3.6120818,5.765646,-0.573042,-3.3179152,3.3329659,2.878581,-1.8533475,-4.763121,1.8572954,0.34050342,-0.092285156,0.30735564,2.67405,1.5836431,0.3124608,2.0215755,2.8770654,-1.5067664,-0.4072729,-2.758724,1.9292333,-2.786645,0.75475025,0.31669667,-0.8626096,-0.87882876,-0.5058768,0.9166995,-1.713958,1.0550603,0.098771796,0.7316847,-0.93694156,2.5460832,1.4355667,0.9882675,-1.2118582,-1.0333723,-0.04104462,0.6806177,-1.4228237,2.4715655,-1.1454884,0.6059127,0.310306,1.192538,-0.2039335,0.12563726,0.83457977,-0.2503913,0.27031657,-1.2233709,-0.6302833,-0.4184713,-1.2233816,3.2467085e-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0
-4.446612,8.202937,-9.261987,-6.37322,2.1521084,6.94726,0.2206578,-3.6548474,-1.2412741,-5.2307453,-1.307257,2.808991,7.7176766,7.7911243,-0.35486203,4.527244,7.644401,0.36515382,9.332344,2.5723698,6.0536275,-2.224971,0.6982142,-3.0674727,-2.5623162,4.089182,-2.6979895,-3.441607,2.1236417,-2.6579778,3.6474478,-1.5494788,-1.4642924,1.3215896,1.5661619,-0.6569639,1.4538912,1.2895895,0.20421936,-3.314491,0.36533743,-0.2124274,1.5019118,-2.3244228,-1.4150009,1.3617451,2.709864,0.782458,-0.05078933,0.68326855,-0.99485326,-1.7433867,0.35269558,-2.680026,1.1735388,0.062033977,0.8119452,-0.09233643,2.2628376,0.48741642,0.2838165,-1.0615393,-1.0424584,0.27611503,0.23913273,1.0068516,-0.043135047,-0.691764,-0.098981075,-0.8062349,-1.7748644,-1.1445475,-0.8640626,0.49828422,-0.16651933,0.7333995,0.4415182,-0.4277189,0.5029033,3.246707e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
