-18.950912,-2.3542871,-2.746248,-2.9324403,12.755739,-6.655249,-6.0301843,-2.659164,-2.0201764,-2.2997208,-1.1981891,-1.5474511,4.3478303,1.9601281,4.3964386,0.5992818,4.8624682,-4.171161,-1.7857925,5.7369366,4.386187,3.9548802,1.6698331,3.0263488,-3.1199896,0.16862184,-3.0625997,-0.62583226,2.0922475,-1.7179782,0.16990203,-0.2934908,-1.3362495,0.68955743,3.3037965,2.3535283,2.2980626,-2.824253,-1.5145352,-0.32824752,2.2685132,-4.3132977,-0.6013458,1.9121388,1.3414907,0.83459175,1.6369643,-1.7027124,-0.25627047,2.9862955,4.411385,-0.43474066,1.0651653,-1.5451304,-0.80900264,0.9587939,0.54950964,-0.6753808,0.7532383,-0.9575946,-1.4590821,-0.13686527,0.45072785,-0.13724943,0.19522601,0.3443326,-0.3399836,1.1538985,0.6462915,-2.0881672,1.7108839,-0.39174485,-1.5742517,0.07352732,0.7126404,1.568792,-0.14392826,-1.3186496,-1.2867346,0.12558444,0.46258387,0.110754974,0.25974518,0.24499859,0.16601537,0.19848919,1.441604,-0.8832229,-1.4502044,-1.3714229,0.26421487,-0.96675724,-0.5252968,0.07855904,0.018754506,-0.7987746,0.1523345,0.0030015253,-1.1261749,-0.2225633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.649319,-5.5862617,-5.80215,-5.4399757,-3.5363405,0.6939752,6.081133,6.5790224,5.3134546,-9.625641,0.260553,0.92809767,-0.9350755,-0.2907072,8.90452,0.066193484,-2.612495,0.9631051,-0.3978417,-0.11137483,0.91380954,-0.6339006,-3.758285,3.7264214,1.7159913,1.9700848,1.3764505,2.0262241,0.813491,-0.7521158,-1.584781,-0.17902617,1.8715923,2.5783317,1.0819522,2.57045,3.9050174,0.8394801,-2.2259858,1.1283894,-0.8149889,0.2388064,-1.8153573,-1.6113791,0.4981307,-2.7386715,0.635166,-0.31492814,2.4580915,1.108255,1.5069668,-1.9189568,4.035011,0.24961878,2.8939211,-0.35272387,2.7006717,0.03266901,-0.7259125,0.47252414,-0.3735383,-1.3319253,0.100213304,-2.6055253,0.70476466,1.1892493,0.92115474,-1.3925139,-0.04793519,-0.34375203,0.6365518,2.035764,-0.73771334,-1.921029,0.38682094,-0.6528062,0.28161967,-0.765504,-2.4840426,-0.6780749,-0.04799008,-1.1949048,-0.8591701,0.25962391,0.67234683,-1.1686494,0.31916976,2.0972745,0.86628336,0.9490701,-0.68799114,-0.7479056,1.5963719,0.24456401,-0.48641992,-0.13446225,0.39283586,0.21496642,-0.06096798,0.31462455,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9796622,3.7052522,10.307084,-7.093755,-11.376641,16.22602,-6.967376,0.8774924,-2.7642915,-3.8168108,4.066557,2.1130404,-6.915914,-5.069729,4.2327137,1.1286875,0.9723064,-9.166722,1.7590307,0.22854012,3.6863365,2.8259327,4.557128,-0.6555876,-0.7822992,-0.9111673,-1.2646685,-1.4662029,-2.3908572,-0.67654973,1.0478191,-1.6379398,-0.5420797,-0.5870946,-2.7903304,0.8550298,0.049486794,-3.0856404,-1.5152985,-3.0979288,-2.6583462,-3.5609028,-2.7544417,-1.0520419,0.76278615,-1.768984,0.71972823,0.9384893,-0.46163845,-2.594339,0.68992823,-1.3951242,-3.863042,0.30043706,-4.78555,0.6534533,-0.64727193,-0.28887057,1.5750101,-0.521282,-0.12555109,-3.1920633,-0.033294875,1.4653842,-3.0639796,1.5278746,-2.4466035,-0.07670188,-0.23291962,0.62586963,0.015910065,1.4541335,0.48095587,2.2814298,-0.19800775,1.078644,-0.49383342,-0.013827416,1.3923123,-0.8491092,-0.71618325,-0.68888795,-1.3529422,1.0078008,-0.85232645,-0.019557951,-0.5113094,-0.15654543,-0.12873192,-0.83003974,0.2671723,-2.8943303,-0.5463481,-0.5595809,-0.101214774,0.744083,-1.5548513,-1.9342035,0.9268794,-1.2130532,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,0.0
-8.834942,-6.7469187,9.445466,-9.747696,8.150058,1.4620466,-1.6197108,7.0363126,-0.70704734,4.5934567,-0.4647315,-2.293203,-1.3296045,-1.7151866,-2.9189577,1.4924337,-0.17725855,-0.34521666,1.8485093,-0.53199023,-3.3591497,-4.1068454,0.4513515,-5.4360266,0.08259914,1.856128,-1.2543256,-3.0365806,2.8365679,-1.2281623,-2.6543276,-1.5465943,-1.0879856,-3.329147,-1.2578338,-0.43826643,-2.0178456,-2.3512914,-0.2655946,-0.7333297,-1.6380603,2.5160496,-3.1766489,0.8689987,0.36868194,-0.04147609,-0.7520588,-0.0656603,2.734585,-1.9199731,-2.168354,-0.5065491,0.7630326,-0.4422168,-0.5239629,1.5296192,0.09495527,-0.6737838,0.20896134,-0.24088047,0.5181691,-0.34445277,1.4922063,-0.9202437,-0.3040298,-0.5293654,0.54102117,0.87764186,0.8165827,-0.72276,-0.099168144,-0.33759502,0.8650982,0.27099094,0.5532767,-0.4622192,-0.21388887,-0.5057436,-0.74968445,-0.7833981,0.41396913,0.50711966,-1.6378767,0.2397834,-1.0110215,1.072629,0.9923533,-0.48758063,0.7753831,0.2277575,0.034733396,0.8189127,0.5186698,0.73718953,-0.032557547,-0.7806684,0.25938836,-0.80125564,0.6959389,0.29630068,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.5
9.321746,3.2350304,15.3396225,-11.122558,3.1426046,0.20605028,-0.8432385,-2.1118057,-2.903271,8.15825,-2.875079,2.8035753,-0.5958651,4.3063283,0.39599532,-3.680695,-0.8693633,1.9870299,1.1985792,5.1264687,0.09602534,-1.3429775,-3.0436149,-0.4259306,-1.6487533,-3.6054435,-4.702967,0.5308585,-1.0027282,1.9200412,-0.7092649,-3.1454802,-1.1440592,-2.1013827,1.9647044,-4.6714554,1.4183568,0.42955795,1.7403876,-2.3096762,1.2334962,0.13914621,0.8474478,-1.5807887,-2.8388388,-0.108315036,1.9678794,0.15848018,-0.36106008,0.84096813,-1.9331491,0.10272771,-0.7996984,-2.7830434,0.51232874,1.2461723,-1.4484589,0.19070698,-0.84727496,0.21596314,-0.29373056,0.96339667,-0.087111205,0.91293675,-1.5771661,-0.9366655,-2.1205623,-0.168886,0.42460865,1.5795712,0.68648493,1.2434796,-0.035933293,1.1987643,2.386099,-0.8695564,-0.30608314,1.2971119,0.8030233,0.0065430896,0.6912962,-0.88299596,-1.0558699,0.06878108,1.1387588,-0.8034813,-0.68366987,-0.35469618,0.91317415,-0.0909292,0.26392108,-0.6769194,-1.3245716,0.8908076,-0.4904671,1.0085387,0.86979455,2.6140263,1.2646276,0.65154684,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0.0
23.850317,-10.874781,-1.6082563,12.187557,6.8463044,7.166138,-1.2231579,-8.75028,-1.2435671,-13.985797,-4.87966,-4.7066984,-1.3983684,-6.544695,-5.914682,2.6377034,2.8159606,-6.80472,-4.435323,3.396199,3.1586766,-3.3768194,-7.681705,-0.23369282,1.1322684,0.6627619,-2.0550504,2.5323813,-1.743515,-2.2040148,-2.8485253,-0.7663878,-1.3620945,-3.0624943,0.16567232,4.872604,-3.000161,0.7222515,-0.66992503,-0.023185281,-0.46415827,3.0609827,0.6378124,-2.442446,2.5037336,0.47992906,0.17515533,-0.77523434,-2.700634,1.9580873,-2.2139065,-3.5113337,-1.5216072,-0.021053568,-1.5991049,-0.8064507,0.225636,-1.3767155,0.0502218,0.13177589,0.53029084,1.0690489,1.003767,-1.6818442,0.6436679,-0.1980529,-0.6415054,1.0144286,0.7032692,-1.0124092,-0.03660016,-0.9180153,-0.4261886,-1.2173578,-0.46897238,0.2839099,-0.89150757,0.2674576,-0.3781419,-0.30504218,0.028751824,-0.2997429,-2.194957,1.7240598,-0.4885385,1.2914525,-0.1441034,-0.76785994,0.6045937,1.8600814,-2.328452,0.55875003,-1.0031793,-1.5749893,-0.56682605,-0.11856969,0.59552324,1.1494856,-0.4911227,0.632905,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0
-7.5044165,20.258629,-1.2560544,-4.4641447,-6.8789268,2.406476,4.035929,-2.1343393,3.50238,-7.6154933,-0.07491915,1.793756,-6.2774243,-3.989006,-4.652311,-2.6297705,1.9578263,-7.9750576,2.517965,1.3422066,2.519166,-2.087515,-3.2040093,-2.8045537,-2.1220534,3.7249546,0.27454537,2.8103657,1.3221729,1.8071866,-0.765033,-1.4983357,4.991059,3.477609,0.69764173,1.1702086,-2.583682,1.3726267,2.1985338,-0.4418536,-0.72736794,-1.6050913,-0.036248796,3.0990498,-3.1335192,0.7572436,1.0915511,-0.56997514,3.8579834,-2.6898067,-0.21274692,0.6262716,-1.3254485,2.2272618,-0.55534065,1.6185988,-0.95757246,1.2748185,-0.20448582,0.73570824,-0.75920475,1.720537,-1.7163132,-0.64306974,1.5588644,0.7658513,0.29549178,-0.42667913,-0.21363336,2.4143112,1.7555045,1.3784001,-0.89520824,0.25956014,0.4729244,1.6885502,-0.6275863,-0.60734725,3.0107074,1.206146,-1.9273503,0.11783692,0.1334184,-1.5557929,-1.4220688,-0.35805503,0.7670536,0.93401915,-0.2891084,0.23833852,0.23240243,-0.8086375,0.6903557,1.2465384,0.56957984,-0.660672,1.0916349,-0.05289894,0.70064056,0.96472186,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-9.304519,7.2581773,11.019587,2.071599,6.9070597,-9.359819,-4.4505033,-1.7760015,0.84185505,-6.9737325,-4.3559155,-2.5161378,3.9939547,-0.039344236,-0.50212675,-6.2378144,-1.3466542,-2.9644053,1.2375609,1.3450243,-2.221052,-2.7923212,0.2660258,1.5500242,-0.2333114,-4.084361,-1.4587913,-4.824562,1.7671617,-0.2769039,0.8362638,-0.4143847,-1.2393627,-2.7961645,1.7679538,0.16442797,0.5180118,-0.9420269,0.02194342,-1.8310037,2.2669878,-1.5369377,1.1346116,-0.6605147,0.84585106,-2.1835244,0.77197665,-0.2663643,-0.82913494,0.69424146,1.4440327,-0.756864,0.27592108,-1.49654,-2.4267986,-1.455117,-0.669056,0.6396036,0.24240844,0.4710528,-1.7019798,1.3388253,1.4079559,-1.5134284,-0.8055514,-1.6828095,0.7727954,0.7876238,0.56756085,-0.7865026,0.98580104,-0.82976544,1.0755984,0.23850146,1.2049223,-1.077843,-1.579895,-1.8651353,-0.22901751,1.243694,-1.0805587,-0.8042026,0.4798478,-2.2510893,-0.6981643,0.5889964,-2.949696,-1.5167575,0.48572588,0.061531607,0.9200538,0.35354784,0.16102202,0.967141,0.31948382,-0.18347864,0.67434806,1.6359168,0.64044285,0.49102214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-18.480675,-10.3019705,-6.39306,-1.9171493,11.21767,-1.7270235,-1.375382,-4.684282,-3.701968,-7.2887754,5.2326527,-5.2801485,0.75520843,-1.133848,5.2617245,0.8637975,2.296826,2.5633132,-1.7394115,3.3610508,7.0882115,0.54393667,2.275381,-2.4683356,-2.1334434,1.7793858,-3.0716388,0.773323,1.4403354,-0.3999472,1.0429256,-4.015349,0.25580516,0.86363757,0.43374705,-1.1375962,-0.48940873,-2.514153,-1.6986771,0.8245121,-0.3519464,0.71456677,1.6513983,1.2541001,-0.4099228,-0.9258199,0.95892954,1.8901244,1.3438946,-0.73804027,-0.06568823,-1.9827247,0.43405685,0.64982206,2.6560817,0.92294925,1.07721,1.7865806,0.12175505,0.96989375,-0.6820312,-1.0462806,-0.054204673,-0.14779137,-0.13996366,-2.4906075,-0.7946348,-0.7145266,-0.8348197,0.49598253,-1.6468539,-0.49519837,0.4906951,-0.19635165,-0.3668042,1.3146226,0.023125617,-0.89591235,-1.3511109,1.192844,1.2939748,0.23749723,0.71330297,-0.15179875,-0.41213247,0.07321469,1.0844487,0.01773001,1.2365285,0.44172046,1.8675659,-0.3954114,1.2939379,-0.81565213,0.54056025,0.39368722,-0.94331837,-0.80531615,1.2219409,0.6264804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.9861684,-15.079243,11.489805,-0.1699945,7.211504,-1.0854254,-7.58048,-2.9003334,-1.2693615,-7.7717633,8.301407,-3.1967313,4.7652116,-4.755967,-3.0016031,5.166716,-0.013615698,-0.8580659,-2.4179554,-1.5242969,-2.803148,-3.678133,-1.9544314,-1.5042359,-2.412628,0.4735615,0.11226409,2.2402673,-0.65995705,3.3603973,-0.11774349,-3.9390562,1.6338558,2.0505557,-1.3222162,-0.9888917,0.11141264,-3.7571845,1.496436,-1.4480257,-2.0906622,1.660725,-0.7952933,-1.4952796,-2.920163,2.0449274,-1.8469052,-2.5608592,2.2695498,-2.3265622,-0.118357316,1.1199514,1.8214101,-0.17698221,0.015429215,2.815887,1.1220624,-0.7057769,0.013739572,-0.036681022,-1.5352367,0.9548235,-0.9306568,-0.018786032,-0.1940494,-1.7769947,-0.5590913,0.14072381,2.3816395,0.30578303,0.23987585,0.7301529,1.0333581,-0.85952526,-2.3327477,-1.2325526,0.82995,0.12407388,-0.60794413,-0.25354233,2.5902667,0.0347636,0.8663582,-0.03180914,0.4250682,0.28901723,1.5904104,1.2358458,0.47521555,0.70432526,-0.061251715,0.665115,1.3558775,-1.4520074,1.6581699,0.09732521,0.5600943,0.58228004,0.40918297,-0.1521208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
